game_date,season,game_type,visitor_team,visitor_code,visitor_goals,home_team,home_code,home_goals,overtime,attendance,game_length,neutral_site,venue_note,in_window,fetch_date
2023-11-11,20232024,regular,Boston Bruins,BOS,2,Montreal Canadiens,MON,3,OT,21105,2:28,0,,1,2026-08-08
2023-11-11,20232024,regular,Arizona Coyotes,UTA,7,Nashville Predators,NAS,5,,17303,2:24,0,,1,2026-08-08
2023-11-11,20232024,regular,Washington Capitals,WAS,4,New York Islanders,NYI,1,,16519,2:20,0,,1,2026-08-08
2023-11-11,20232024,regular,Calgary Flames,CGY,1,Ottawa Senators,OTT,4,,18874,2:26,0,,1,2026-08-08
2023-11-11,20232024,regular,Buffalo Sabres,BUF,0,Pittsburgh Penguins,PIT,4,,18429,2:16,0,,1,2026-08-08
2023-11-11,20232024,regular,Edmonton Oilers,EDM,4,Seattle Kraken,SEA,1,,17151,2:31,0,,1,2026-08-08
2023-11-11,20232024,regular,Carolina Hurricanes,CAR,4,Tampa Bay Lightning,TB,0,,19092,2:28,0,,1,2026-08-08
2023-11-11,20232024,regular,Vancouver Canucks,VAN,2,Toronto Maple Leafs,TOR,5,,19107,2:26,0,,1,2026-08-08
2023-11-11,20232024,regular,Dallas Stars,DAL,3,Winnipeg Jets,WPG,2,,12420,2:28,0,,1,2026-08-08
2023-11-12,20232024,regular,San Jose Sharks,SJ,1,Anaheim Ducks,ANA,4,,16471,2:29,0,,1,2026-08-08
2023-11-12,20232024,regular,Chicago Blackhawks,CHI,3,Florida Panthers,FLA,4,,19359,2:26,0,,1,2026-08-08
2023-11-12,20232024,regular,Dallas Stars,DAL,8,Minnesota Wild,MIN,3,,18509,2:33,0,,1,2026-08-08
2023-11-12,20232024,regular,Vancouver Canucks,VAN,5,Montreal Canadiens,MON,2,,21105,2:19,0,,1,2026-08-08
2023-11-12,20232024,regular,Columbus Blue Jackets,CBJ,3,New York Rangers,NYR,4,SO,18006,2:55,0,,1,2026-08-08
2023-11-13,20232024,regular,New York Islanders,NYI,1,Edmonton Oilers,EDM,4,,17881,2:40,0,,1,2026-08-08
2023-11-13,20232024,regular,Colorado Avalanche,COL,5,Seattle Kraken,SEA,1,,17151,2:37,0,,1,2026-08-08
2023-11-14,20232024,regular,Boston Bruins,BOS,5,Buffalo Sabres,BUF,2,,14840,2:21,0,,1,2026-08-08
2023-11-14,20232024,regular,Pittsburgh Penguins,PIT,5,Columbus Blue Jackets,CBJ,3,,16596,2:23,0,,1,2026-08-08
2023-11-14,20232024,regular,Arizona Coyotes,UTA,3,Dallas Stars,DAL,4,OT,18532,2:31,0,,1,2026-08-08
2023-11-14,20232024,regular,Calgary Flames,CGY,2,Montreal Canadiens,MON,1,,21105,2:29,0,,1,2026-08-08
2023-11-14,20232024,regular,Anaheim Ducks,ANA,3,Nashville Predators,NAS,2,,17159,2:30,0,,1,2026-08-08
2023-11-14,20232024,regular,Florida Panthers,FLA,5,San Jose Sharks,SJ,3,,10108,2:35,0,,1,2026-08-08
2023-11-14,20232024,regular,Tampa Bay Lightning,TB,0,St. Louis Blues,STL,5,,17621,2:25,0,,1,2026-08-08
2023-11-14,20232024,regular,Vegas Golden Knights,VEG,0,Washington Capitals,WAS,3,,16598,2:34,0,,1,2026-08-08
2023-11-14,20232024,regular,New Jersey Devils,NJ,3,Winnipeg Jets,WPG,6,,11717,2:29,0,,1,2026-08-08
2023-11-15,20232024,regular,Philadelphia Flyers,PHI,3,Carolina Hurricanes,CAR,1,,18700,2:32,0,,1,2026-08-08
2023-11-15,20232024,regular,Anaheim Ducks,ANA,2,Colorado Avalanche,COL,8,,18029,2:32,0,,1,2026-08-08
2023-11-15,20232024,regular,Seattle Kraken,SEA,3,Edmonton Oilers,EDM,4,OT,18347,2:40,0,,1,2026-08-08
2023-11-15,20232024,regular,New York Islanders,NYI,3,Vancouver Canucks,VAN,4,OT,18972,2:42,0,,1,2026-08-08
2023-11-16,20232024,regular,Vancouver Canucks,VAN,2,Calgary Flames,CGY,5,,17501,2:33,0,,1,2026-08-08
2023-11-16,20232024,regular,Tampa Bay Lightning,TB,4,Chicago Blackhawks,CHI,2,,18691,2:34,0,,1,2026-08-08
2023-11-16,20232024,regular,Arizona Coyotes,UTA,3,Columbus Blue Jackets,CBJ,2,,15909,2:28,0,,1,2026-08-08
2023-11-16,20232024,regular,Florida Panthers,FLA,1,Los Angeles Kings,LA,2,,17243,2:29,0,,1,2026-08-08
2023-11-16,20232024,regular,Vegas Golden Knights,VEG,6,Montreal Canadiens,MON,5,,21105,2:39,0,,1,2026-08-08
2023-11-16,20232024,regular,Detroit Red Wings,DET,4,Ottawa Senators,OTT,5,OT,12487,2:48,1,"at Ericsson Globe Arena (Stockholm, SE)",1,2026-08-08
2023-11-16,20232024,regular,New Jersey Devils,NJ,5,Pittsburgh Penguins,PIT,2,,18321,2:24,0,,1,2026-08-08
2023-11-16,20232024,regular,St. Louis Blues,STL,1,San Jose Sharks,SJ,5,,10452,2:31,0,,1,2026-08-08
2023-11-16,20232024,regular,New York Islanders,NYI,3,Seattle Kraken,SEA,4,SO,17151,2:46,0,,1,2026-08-08
2023-11-17,20232024,regular,Florida Panthers,FLA,2,Anaheim Ducks,ANA,1,,14932,2:42,0,,1,2026-08-08
2023-11-17,20232024,regular,Toronto Maple Leafs,TOR,3,Detroit Red Wings,DET,2,,13510,2:40,1,"at Ericsson Globe Arena (Stockholm, SE)",1,2026-08-08
2023-11-17,20232024,regular,Buffalo Sabres,BUF,2,Winnipeg Jets,WPG,3,,11340,2:21,0,,1,2026-08-08
2023-11-18,20232024,regular,Montreal Canadiens,MON,2,Boston Bruins,BOS,5,,17850,2:29,0,,1,2026-08-08
2023-11-18,20232024,regular,New York Islanders,NYI,5,Calgary Flames,CGY,4,SO,17167,2:36,0,,1,2026-08-08
2023-11-18,20232024,regular,Pittsburgh Penguins,PIT,2,Carolina Hurricanes,CAR,4,,18700,2:32,0,,1,2026-08-08
2023-11-18,20232024,regular,Colorado Avalanche,COL,6,Dallas Stars,DAL,3,,18532,2:28,0,,1,2026-08-08
2023-11-18,20232024,regular,St. Louis Blues,STL,1,Los Angeles Kings,LA,5,,18145,2:18,0,,1,2026-08-08
2023-11-18,20232024,regular,Chicago Blackhawks,CHI,2,Nashville Predators,NAS,4,,17397,2:27,0,,1,2026-08-08
2023-11-18,20232024,regular,New York Rangers,NYR,5,New Jersey Devils,NJ,3,,17086,2:32,0,,1,2026-08-08
2023-11-18,20232024,regular,Minnesota Wild,MIN,1,Ottawa Senators,OTT,2,SO,13213,2:38,1,"at Ericsson Globe Arena (Stockholm, SE)",1,2026-08-08
2023-11-18,20232024,regular,Vegas Golden Knights,VEG,3,Philadelphia Flyers,PHI,4,OT,18113,2:35,0,,1,2026-08-08
2023-11-18,20232024,regular,Edmonton Oilers,EDM,4,Tampa Bay Lightning,TB,6,,19092,2:33,0,,1,2026-08-08
2023-11-18,20232024,regular,Seattle Kraken,SEA,4,Vancouver Canucks,VAN,3,,18857,2:28,0,,1,2026-08-08
2023-11-18,20232024,regular,Columbus Blue Jackets,CBJ,3,Washington Capitals,WAS,4,,18573,2:37,0,,1,2026-08-08
2023-11-18,20232024,regular,Arizona Coyotes,UTA,2,Winnipeg Jets,WPG,5,,12103,2:29,0,,1,2026-08-08
2023-11-19,20232024,regular,St. Louis Blues,STL,3,Anaheim Ducks,ANA,1,,15243,2:24,0,,1,2026-08-08
2023-11-19,20232024,regular,Buffalo Sabres,BUF,3,Chicago Blackhawks,CHI,2,,19027,2:21,0,,1,2026-08-08
2023-11-19,20232024,regular,Toronto Maple Leafs,TOR,4,Minnesota Wild,MIN,3,OT,13356,2:38,1,"at Ericsson Globe Arena (Stockholm, SE)",1,2026-08-08
2023-11-19,20232024,regular,Columbus Blue Jackets,CBJ,2,Philadelphia Flyers,PHI,5,,17416,2:36,0,,1,2026-08-08
2023-11-19,20232024,regular,Vegas Golden Knights,VEG,0,Pittsburgh Penguins,PIT,3,,18120,2:30,0,,1,2026-08-08
2023-11-20,20232024,regular,Los Angeles Kings,LA,4,Arizona Coyotes,UTA,1,,4600,2:27,0,,1,2026-08-08
2023-11-20,20232024,regular,New York Rangers,NYR,3,Dallas Stars,DAL,6,,18532,2:33,0,,1,2026-08-08
2023-11-20,20232024,regular,Edmonton Oilers,EDM,3,Florida Panthers,FLA,5,,19628,2:43,0,,1,2026-08-08
2023-11-20,20232024,regular,Colorado Avalanche,COL,3,Nashville Predators,NAS,4,,17159,2:22,0,,1,2026-08-08
2023-11-20,20232024,regular,Calgary Flames,CGY,4,Seattle Kraken,SEA,3,OT,17151,2:33,0,,1,2026-08-08
2023-11-20,20232024,regular,Boston Bruins,BOS,4,Tampa Bay Lightning,TB,5,OT,19092,2:42,0,,1,2026-08-08
2023-11-20,20232024,regular,San Jose Sharks,SJ,1,Vancouver Canucks,VAN,3,,18718,2:26,0,,1,2026-08-08
2023-11-22,20232024,regular,Montreal Canadiens,MON,4,Anaheim Ducks,ANA,3,,15168,2:31,0,,1,2026-08-08
2023-11-22,20232024,regular,St. Louis Blues,STL,6,Arizona Coyotes,UTA,5,,4600,2:33,0,,1,2026-08-08
2023-11-22,20232024,regular,Edmonton Oilers,EDM,3,Carolina Hurricanes,CAR,6,,18805,2:34,0,,1,2026-08-08
2023-11-22,20232024,regular,Vancouver Canucks,VAN,2,Colorado Avalanche,COL,5,,18133,2:32,0,,1,2026-08-08
2023-11-22,20232024,regular,Chicago Blackhawks,CHI,3,Columbus Blue Jackets,CBJ,7,,18158,2:21,0,,1,2026-08-08
2023-11-22,20232024,regular,Vegas Golden Knights,VEG,2,Dallas Stars,DAL,1,OT,18532,2:31,0,,1,2026-08-08
2023-11-22,20232024,regular,New Jersey Devils,NJ,0,Detroit Red Wings,DET,4,,19515,2:17,0,,1,2026-08-08
2023-11-22,20232024,regular,Boston Bruins,BOS,3,Florida Panthers,FLA,1,,19327,2:28,0,,1,2026-08-08
2023-11-22,20232024,regular,Calgary Flames,CGY,2,Nashville Predators,NAS,4,,17252,2:38,0,,1,2026-08-08
2023-11-22,20232024,regular,Philadelphia Flyers,PHI,2,New York Islanders,NYI,3,,17255,2:30,0,,1,2026-08-08
2023-11-22,20232024,regular,New York Rangers,NYR,1,Pittsburgh Penguins,PIT,0,,18250,2:31,0,,1,2026-08-08
2023-11-22,20232024,regular,San Jose Sharks,SJ,1,Seattle Kraken,SEA,7,,17151,2:25,0,,1,2026-08-08
2023-11-22,20232024,regular,Winnipeg Jets,WPG,3,Tampa Bay Lightning,TB,2,OT,19092,2:24,0,,1,2026-08-08
2023-11-22,20232024,regular,Buffalo Sabres,BUF,3,Washington Capitals,WAS,4,OT,18573,2:29,0,,1,2026-08-08
2023-11-24,20232024,regular,Los Angeles Kings,LA,5,Anaheim Ducks,ANA,2,,17205,2:33,0,,1,2026-08-08
2023-11-24,20232024,regular,Detroit Red Wings,DET,5,Boston Bruins,BOS,2,,17850,2:35,0,,1,2026-08-08
2023-11-24,20232024,regular,Pittsburgh Penguins,PIT,2,Buffalo Sabres,BUF,3,,19070,2:29,0,,1,2026-08-08
2023-11-24,20232024,regular,Tampa Bay Lightning,TB,8,Carolina Hurricanes,CAR,2,,18802,2:34,0,,1,2026-08-08
2023-11-24,20232024,regular,Toronto Maple Leafs,TOR,3,Chicago Blackhawks,CHI,4,OT,20238,2:32,0,,1,2026-08-08
2023-11-24,20232024,regular,Calgary Flames,CGY,7,Dallas Stars,DAL,4,,18532,2:20,0,,1,2026-08-08
2023-11-24,20232024,regular,Winnipeg Jets,WPG,3,Florida Panthers,FLA,0,,18801,2:30,0,,1,2026-08-08
2023-11-24,20232024,regular,Colorado Avalanche,COL,3,Minnesota Wild,MIN,2,,19057,2:23,0,,1,2026-08-08
2023-11-24,20232024,regular,Columbus Blue Jackets,CBJ,2,New Jersey Devils,NJ,1,,16514,2:22,0,,1,2026-08-08
2023-11-24,20232024,regular,New York Islanders,NYI,5,Ottawa Senators,OTT,3,,17693,2:30,0,,1,2026-08-08
2023-11-24,20232024,regular,New York Rangers,NYR,3,Philadelphia Flyers,PHI,1,,19032,2:31,0,,1,2026-08-08
2023-11-24,20232024,regular,Montreal Canadiens,MON,3,San Jose Sharks,SJ,2,SO,16897,2:35,0,,1,2026-08-08
2023-11-24,20232024,regular,Vancouver Canucks,VAN,5,Seattle Kraken,SEA,1,,17151,2:31,0,,1,2026-08-08
2023-11-24,20232024,regular,Nashville Predators,NAS,8,St. Louis Blues,STL,3,,18096,2:26,0,,1,2026-08-08
2023-11-24,20232024,regular,Edmonton Oilers,EDM,5,Washington Capitals,WAS,0,,18573,2:31,0,,1,2026-08-08
2023-11-25,20232024,regular,Calgary Flames,CGY,1,Colorado Avalanche,COL,3,,18139,2:30,0,,1,2026-08-08
2023-11-25,20232024,regular,Montreal Canadiens,MON,0,Los Angeles Kings,LA,4,,18145,2:24,0,,1,2026-08-08
2023-11-25,20232024,regular,Buffalo Sabres,BUF,2,New Jersey Devils,NJ,7,,16514,2:24,0,,1,2026-08-08
2023-11-25,20232024,regular,Philadelphia Flyers,PHI,1,New York Islanders,NYI,0,SO,17255,2:41,0,,1,2026-08-08
2023-11-25,20232024,regular,Boston Bruins,BOS,4,New York Rangers,NYR,7,,18006,2:41,0,,1,2026-08-08
2023-11-25,20232024,regular,Toronto Maple Leafs,TOR,2,Pittsburgh Penguins,PIT,3,,18229,2:27,0,,1,2026-08-08
2023-11-25,20232024,regular,Vancouver Canucks,VAN,3,San Jose Sharks,SJ,4,,15538,2:36,0,,1,2026-08-08
2023-11-25,20232024,regular,Arizona Coyotes,UTA,2,Vegas Golden Knights,VEG,0,,18591,2:26,0,,1,2026-08-08
2023-11-26,20232024,regular,Columbus Blue Jackets,CBJ,2,Carolina Hurricanes,CAR,3,,18700,2:22,0,,1,2026-08-08
2023-11-26,20232024,regular,St. Louis Blues,STL,4,Chicago Blackhawks,CHI,2,,18223,2:23,0,,1,2026-08-08
2023-11-26,20232024,regular,Minnesota Wild,MIN,1,Detroit Red Wings,DET,4,,18833,2:31,0,,1,2026-08-08
2023-11-26,20232024,regular,Anaheim Ducks,ANA,2,Edmonton Oilers,EDM,8,,17781,2:28,0,,1,2026-08-08
2023-11-26,20232024,regular,Winnipeg Jets,WPG,2,Nashville Predators,NAS,3,,17159,2:33,0,,1,2026-08-08
2023-11-27,20232024,regular,Vegas Golden Knights,VEG,1,Calgary Flames,CGY,2,OT,17031,2:34,0,,1,2026-08-08
2023-11-27,20232024,regular,Tampa Bay Lightning,TB,1,Colorado Avalanche,COL,4,,18009,2:34,0,,1,2026-08-08
2023-11-27,20232024,regular,Boston Bruins,BOS,2,Columbus Blue Jackets,CBJ,5,,14357,2:30,0,,1,2026-08-08
2023-11-27,20232024,regular,Buffalo Sabres,BUF,5,New York Rangers,NYR,1,,18006,2:21,0,,1,2026-08-08
2023-11-27,20232024,regular,Florida Panthers,FLA,5,Ottawa Senators,OTT,0,,15594,2:44,0,,1,2026-08-08
2023-11-27,20232024,regular,Washington Capitals,WAS,1,San Jose Sharks,SJ,2,,10759,2:31,0,,1,2026-08-08
2023-11-28,20232024,regular,Tampa Bay Lightning,TB,1,Arizona Coyotes,UTA,3,,4600,2:20,0,,1,2026-08-08
2023-11-28,20232024,regular,Seattle Kraken,SEA,3,Chicago Blackhawks,CHI,4,,17070,2:34,0,,1,2026-08-08
2023-11-28,20232024,regular,Vegas Golden Knights,VEG,4,Edmonton Oilers,EDM,5,SO,18098,2:37,0,,1,2026-08-08
2023-11-28,20232024,regular,St. Louis Blues,STL,1,Minnesota Wild,MIN,3,,17563,2:23,0,,1,2026-08-08
2023-11-28,20232024,regular,Pittsburgh Penguins,PIT,2,Nashville Predators,NAS,3,OT,17159,2:27,0,,1,2026-08-08
2023-11-28,20232024,regular,New York Islanders,NYI,4,New Jersey Devils,NJ,5,,16091,2:26,0,,1,2026-08-08
2023-11-28,20232024,regular,Carolina Hurricanes,CAR,4,Philadelphia Flyers,PHI,1,,17885,2:26,0,,1,2026-08-08
2023-11-28,20232024,regular,Florida Panthers,FLA,1,Toronto Maple Leafs,TOR,2,SO,18508,2:46,0,,1,2026-08-08
2023-11-28,20232024,regular,Anaheim Ducks,ANA,1,Vancouver Canucks,VAN,3,,18639,2:21,0,,1,2026-08-08
2023-11-28,20232024,regular,Dallas Stars,DAL,2,Winnipeg Jets,WPG,0,,11439,2:21,0,,1,2026-08-08
2023-11-29,20232024,regular,Montreal Canadiens,MON,4,Columbus Blue Jackets,CBJ,2,,14316,2:12,0,,1,2026-08-08
2023-11-29,20232024,regular,Washington Capitals,WAS,2,Los Angeles Kings,LA,1,,18145,2:23,0,,1,2026-08-08
2023-11-29,20232024,regular,Detroit Red Wings,DET,2,New York Rangers,NYR,3,,18006,2:34,0,,1,2026-08-08
2023-11-30,20232024,regular,Washington Capitals,WAS,5,Anaheim Ducks,ANA,4,,14336,2:35,0,,1,2026-08-08
2023-11-30,20232024,regular,Colorado Avalanche,COL,3,Arizona Coyotes,UTA,4,OT,4600,2:30,0,,1,2026-08-08
2023-11-30,20232024,regular,San Jose Sharks,SJ,0,Boston Bruins,BOS,3,,17850,2:32,0,,1,2026-08-08
2023-11-30,20232024,regular,Dallas Stars,DAL,3,Calgary Flames,CGY,4,OT,16941,2:29,0,,1,2026-08-08
2023-11-30,20232024,regular,New York Islanders,NYI,5,Carolina Hurricanes,CAR,4,OT,18700,2:43,0,,1,2026-08-08
2023-11-30,20232024,regular,Chicago Blackhawks,CHI,1,Detroit Red Wings,DET,5,,19515,2:21,0,,1,2026-08-08
2023-11-30,20232024,regular,Florida Panthers,FLA,5,Montreal Canadiens,MON,1,,21105,2:31,0,,1,2026-08-08
2023-11-30,20232024,regular,Minnesota Wild,MIN,6,Nashville Predators,NAS,1,,17159,2:38,0,,1,2026-08-08
2023-11-30,20232024,regular,New Jersey Devils,NJ,4,Philadelphia Flyers,PHI,3,OT,17748,2:40,0,,1,2026-08-08
2023-11-30,20232024,regular,Buffalo Sabres,BUF,4,St. Louis Blues,STL,6,,18096,2:27,0,,1,2026-08-08
2023-11-30,20232024,regular,Pittsburgh Penguins,PIT,4,Tampa Bay Lightning,TB,2,,19092,2:19,0,,1,2026-08-08
2023-11-30,20232024,regular,Seattle Kraken,SEA,3,Toronto Maple Leafs,TOR,4,SO,18366,2:38,0,,1,2026-08-08
2023-11-30,20232024,regular,Vegas Golden Knights,VEG,4,Vancouver Canucks,VAN,1,,18856,2:19,0,,1,2026-08-08
2023-11-30,20232024,regular,Edmonton Oilers,EDM,3,Winnipeg Jets,WPG,1,,13611,2:26,0,,1,2026-08-08
2023-12-01,20232024,regular,Ottawa Senators,OTT,2,Columbus Blue Jackets,CBJ,4,,15552,2:27,0,,1,2026-08-08
2023-12-01,20232024,regular,San Jose Sharks,SJ,6,New Jersey Devils,NJ,3,,16528,2:30,0,,1,2026-08-08
2023-12-02,20232024,regular,Colorado Avalanche,COL,3,Anaheim Ducks,ANA,4,SO,14712,2:45,0,,1,2026-08-08
2023-12-02,20232024,regular,St. Louis Blues,STL,1,Arizona Coyotes,UTA,4,,4600,2:35,0,,1,2026-08-08
2023-12-02,20232024,regular,Vancouver Canucks,VAN,4,Calgary Flames,CGY,3,,19079,2:29,0,,1,2026-08-08
2023-12-02,20232024,regular,Buffalo Sabres,BUF,2,Carolina Hurricanes,CAR,6,,18797,2:27,0,,1,2026-08-08
2023-12-02,20232024,regular,Tampa Bay Lightning,TB,1,Dallas Stars,DAL,8,,18532,2:30,0,,1,2026-08-08
2023-12-02,20232024,regular,New York Islanders,NYI,4,Florida Panthers,FLA,3,,18721,2:28,0,,1,2026-08-08
2023-12-02,20232024,regular,Detroit Red Wings,DET,5,Montreal Canadiens,MON,4,OT,21105,2:34,0,,1,2026-08-08
2023-12-02,20232024,regular,New York Rangers,NYR,4,Nashville Predators,NAS,3,,17341,2:34,0,,1,2026-08-08
2023-12-02,20232024,regular,Seattle Kraken,SEA,0,Ottawa Senators,OTT,2,,18159,2:28,0,,1,2026-08-08
2023-12-02,20232024,regular,Philadelphia Flyers,PHI,4,Pittsburgh Penguins,PIT,3,SO,18303,2:41,0,,1,2026-08-08
2023-12-02,20232024,regular,Boston Bruins,BOS,4,Toronto Maple Leafs,TOR,3,OT,18959,2:40,0,,1,2026-08-08
2023-12-02,20232024,regular,Washington Capitals,WAS,1,Vegas Golden Knights,VEG,4,,18140,2:25,0,,1,2026-08-08
2023-12-02,20232024,regular,Chicago Blackhawks,CHI,1,Winnipeg Jets,WPG,3,,14189,2:19,0,,1,2026-08-08
2023-12-03,20232024,regular,Columbus Blue Jackets,CBJ,1,Boston Bruins,BOS,3,,17850,2:20,0,,1,2026-08-08
2023-12-03,20232024,regular,Nashville Predators,NAS,2,Buffalo Sabres,BUF,1,,14644,2:25,0,,1,2026-08-08
2023-12-03,20232024,regular,Colorado Avalanche,COL,1,Los Angeles Kings,LA,4,,18145,2:24,0,,1,2026-08-08
2023-12-03,20232024,regular,Chicago Blackhawks,CHI,1,Minnesota Wild,MIN,4,,19301,2:21,0,,1,2026-08-08
2023-12-03,20232024,regular,San Jose Sharks,SJ,5,New York Rangers,NYR,6,,18006,2:31,0,,1,2026-08-08
2023-12-04,20232024,regular,Washington Capitals,WAS,0,Arizona Coyotes,UTA,6,,4600,2:27,0,,1,2026-08-08
2023-12-04,20232024,regular,Seattle Kraken,SEA,2,Montreal Canadiens,MON,4,,20915,2:22,0,,1,2026-08-08
2023-12-04,20232024,regular,Pittsburgh Penguins,PIT,1,Philadelphia Flyers,PHI,2,OT,18084,2:26,0,,1,2026-08-08
2023-12-04,20232024,regular,Dallas Stars,DAL,0,Tampa Bay Lightning,TB,4,,19092,2:19,0,,1,2026-08-08
2023-12-04,20232024,regular,St. Louis Blues,STL,2,Vegas Golden Knights,VEG,1,OT,17826,2:26,0,,1,2026-08-08
2023-12-04,20232024,regular,Carolina Hurricanes,CAR,1,Winnipeg Jets,WPG,2,,11468,2:22,0,,1,2026-08-08
2023-12-05,20232024,regular,Detroit Red Wings,DET,5,Buffalo Sabres,BUF,3,,14800,2:28,0,,1,2026-08-08
2023-12-05,20232024,regular,Minnesota Wild,MIN,5,Calgary Flames,CGY,2,,16661,2:33,0,,1,2026-08-08
2023-12-05,20232024,regular,Nashville Predators,NAS,4,Chicago Blackhawks,CHI,3,SO,16521,2:26,0,,1,2026-08-08
2023-12-05,20232024,regular,Anaheim Ducks,ANA,2,Colorado Avalanche,COL,3,,18021,2:28,0,,1,2026-08-08
2023-12-05,20232024,regular,Los Angeles Kings,LA,4,Columbus Blue Jackets,CBJ,3,OT,15088,2:28,0,,1,2026-08-08
2023-12-05,20232024,regular,San Jose Sharks,SJ,5,New York Islanders,NYI,4,OT,14244,2:36,0,,1,2026-08-08
2023-12-05,20232024,regular,New York Rangers,NYR,2,Ottawa Senators,OTT,6,,17362,2:28,0,,1,2026-08-08
2023-12-05,20232024,regular,New Jersey Devils,NJ,6,Vancouver Canucks,VAN,5,,18983,2:30,0,,1,2026-08-08
2023-12-06,20232024,regular,Carolina Hurricanes,CAR,1,Edmonton Oilers,EDM,6,,18347,2:31,0,,1,2026-08-08
2023-12-06,20232024,regular,Dallas Stars,DAL,4,Florida Panthers,FLA,5,,18376,2:32,0,,1,2026-08-08
2023-12-06,20232024,regular,Vegas Golden Knights,VEG,6,St. Louis Blues,STL,3,,18096,2:35,0,,1,2026-08-08
2023-12-06,20232024,regular,Pittsburgh Penguins,PIT,1,Tampa Bay Lightning,TB,3,,19092,2:26,0,,1,2026-08-08
2023-12-07,20232024,regular,Philadelphia Flyers,PHI,4,Arizona Coyotes,UTA,1,,4600,2:19,0,,1,2026-08-08
2023-12-07,20232024,regular,Buffalo Sabres,BUF,3,Boston Bruins,BOS,1,,17850,2:24,0,,1,2026-08-08
2023-12-07,20232024,regular,Carolina Hurricanes,CAR,2,Calgary Flames,CGY,3,,16983,2:34,0,,1,2026-08-08
2023-12-07,20232024,regular,Anaheim Ducks,ANA,0,Chicago Blackhawks,CHI,1,,17424,2:20,0,,1,2026-08-08
2023-12-07,20232024,regular,Winnipeg Jets,WPG,4,Colorado Avalanche,COL,2,,18008,2:20,0,,1,2026-08-08
2023-12-07,20232024,regular,San Jose Sharks,SJ,6,Detroit Red Wings,DET,5,OT,19515,2:29,0,,1,2026-08-08
2023-12-07,20232024,regular,Los Angeles Kings,LA,4,Montreal Canadiens,MON,0,,21105,2:27,0,,1,2026-08-08
2023-12-07,20232024,regular,Tampa Bay Lightning,TB,1,Nashville Predators,NAS,5,,17159,2:28,0,,1,2026-08-08
2023-12-07,20232024,regular,Columbus Blue Jackets,CBJ,3,New York Islanders,NYI,7,,13510,2:29,0,,1,2026-08-08
2023-12-07,20232024,regular,Toronto Maple Leafs,TOR,4,Ottawa Senators,OTT,3,,19309,2:22,0,,1,2026-08-08
2023-12-07,20232024,regular,New Jersey Devils,NJ,2,Seattle Kraken,SEA,1,,17151,2:23,0,,1,2026-08-08
2023-12-07,20232024,regular,Minnesota Wild,MIN,0,Vancouver Canucks,VAN,2,,18667,2:41,0,,1,2026-08-08
2023-12-07,20232024,regular,Dallas Stars,DAL,5,Washington Capitals,WAS,4,SO,15850,2:38,0,,1,2026-08-08
2023-12-08,20232024,regular,St. Louis Blues,STL,2,Columbus Blue Jackets,CBJ,5,,15713,2:31,0,,1,2026-08-08
2023-12-08,20232024,regular,Minnesota Wild,MIN,3,Edmonton Oilers,EDM,4,,18173,2:26,0,,1,2026-08-08
2023-12-08,20232024,regular,Pittsburgh Penguins,PIT,1,Florida Panthers,FLA,3,,18640,2:18,0,,1,2026-08-08
2023-12-09,20232024,regular,Arizona Coyotes,UTA,3,Boston Bruins,BOS,5,,17850,2:33,0,,1,2026-08-08
2023-12-09,20232024,regular,Montreal Canadiens,MON,3,Buffalo Sabres,BUF,2,SO,17123,2:43,0,,1,2026-08-08
2023-12-09,20232024,regular,New Jersey Devils,NJ,4,Calgary Flames,CGY,2,,17597,2:25,0,,1,2026-08-08
2023-12-09,20232024,regular,St. Louis Blues,STL,1,Chicago Blackhawks,CHI,3,,18892,2:24,0,,1,2026-08-08
2023-12-09,20232024,regular,Philadelphia Flyers,PHI,5,Colorado Avalanche,COL,2,,18119,2:27,0,,1,2026-08-08
2023-12-09,20232024,regular,Vegas Golden Knights,VEG,6,Dallas Stars,DAL,1,,18532,2:17,0,,1,2026-08-08
2023-12-09,20232024,regular,Ottawa Senators,OTT,5,Detroit Red Wings,DET,1,,19515,2:45,0,,1,2026-08-08
2023-12-09,20232024,regular,Los Angeles Kings,LA,2,New York Islanders,NYI,3,OT,17255,2:36,0,,1,2026-08-08
2023-12-09,20232024,regular,Tampa Bay Lightning,TB,4,Seattle Kraken,SEA,3,OT,17151,2:32,0,,1,2026-08-08
2023-12-09,20232024,regular,Nashville Predators,NAS,0,Toronto Maple Leafs,TOR,4,,18611,2:23,0,,1,2026-08-08
2023-12-09,20232024,regular,Carolina Hurricanes,CAR,3,Vancouver Canucks,VAN,4,,18586,2:31,0,,1,2026-08-08
2023-12-09,20232024,regular,New York Rangers,NYR,0,Washington Capitals,WAS,4,,18573,2:29,0,,1,2026-08-08
2023-12-10,20232024,regular,Winnipeg Jets,WPG,4,Anaheim Ducks,ANA,2,,13626,2:28,0,,1,2026-08-08
2023-12-10,20232024,regular,Washington Capitals,WAS,4,Chicago Blackhawks,CHI,2,,18258,2:25,0,,1,2026-08-08
2023-12-10,20232024,regular,Florida Panthers,FLA,5,Columbus Blue Jackets,CBJ,2,,16269,2:29,0,,1,2026-08-08
2023-12-10,20232024,regular,New Jersey Devils,NJ,1,Edmonton Oilers,EDM,4,,18347,2:31,0,,1,2026-08-08
